cycle,avg_score,avg_energy,inactive_student
14390,5,0,20
14391,5,0,20
14392,5,0,20
14393,5,0,20
14394,5,0,20
14395,5,0,20
14396,5,0,20
14397,5,0,20
14398,5,0,20
14399,5,0,20
14400,5,0,20
14401,5,0,20
14402,5,0,20
14403,5,0,20
14404,5,0,20
14405,5,0,20
14406,5,0,20
14407,5,0,20
14408,5,0,20
14409,5,0,20
14410,5,0,20
14411,5,0,20
14412,5,0,20
14413,5,0,20
14414,5,0,20
14415,5,0,20
14416,5,0,20
14417,5,0,20
14418,5,0,20
14419,5,0,20
14420,5,0,20
14421,5,0,20
14422,5,0,20
14423,5,0,20
14424,5,0,20
14425,5,0,20
14426,5,0,20
14427,5,0,20
14428,5,0,20
14429,5,0,20
14430,5,0,20
14431,5,0,20
14432,5,0,20
14433,5,0,20
14434,5,0,20
14435,5,0,20
14436,5,0,20
14437,5,0,20
14438,5,0,20
14439,5,0,20
14440,5,0,20
14441,5,0,20
14442,5,0,20
14443,5,0,20
14444,5,0,20
14445,5,0,20
14446,5,0,20
14447,5,0,20
14448,5,0,20
14449,5,0,20
14450,5,0,20
14451,5,0,20
14452,5,0,20
14453,5,0,20
14454,5,0,20
14455,5,0,20
14456,5,0,20
14457,5,0,20
14458,5,0,20
14459,5,0,20
14460,5,0,20
14461,5,0,20
14462,5,0,20
14463,5,0,20
14464,5,0,20
14465,5,0,20
14466,5,0,20
14467,5,0,20
14468,5,0,20
14469,5,0,20
14470,5,0,20
14471,5,0,20
14472,5,0,20
14473,5,0,20
14474,5,0,20
14475,5,0,20
14476,5,0,20
14477,5,0,20
14478,5,0,20
14479,5,0,20
14480,5,0,20
14481,5,0,20
14482,5,0,20
14483,5,0,20
14484,5,0,20
14485,5,0,20
14486,5,0,20
14487,5,0,20
14488,5,0,20
14489,5,0,20
14490,5,0,20
14491,5,0,20
14492,5,0,20
14493,5,0,20
14494,5,0,20
14495,5,0,20
14496,5,0,20
14497,5,0,20
14498,5,0,20
14499,5,0,20
14500,5,0,20
14501,5,0,20
14502,5,0,20
14503,5,0,20
14504,5,0,20
14505,5,0,20
14506,5,0,20
14507,5,0,20
14508,5,0,20
14509,5,0,20
14510,5,0,20
14511,5,0,20
14512,5,0,20
14513,5,0,20
14514,5,0,20
14515,5,0,20
14516,5,0,20
14517,5,0,20
14518,5,0,20
14519,5,0,20
14520,5,0,20
14521,5,0,20
14522,5,0,20
14523,5,0,20
14524,5,0,20
14525,5,0,20
14526,5,0,20
14527,5,0,20
14528,5,0,20
14529,5,0,20
14530,5,0,20
14531,5,0,20
14532,5,0,20
14533,5,0,20
14534,5,0,20
14535,5,0,20
14536,5,0,20
14537,5,0,20
14538,5,0,20
14539,5,0,20
14540,5,0,20
14541,5,0,20
14542,5,0,20
14543,5,0,20
14544,5,0,20
14545,5,0,20
14546,5,0,20
14547,5,0,20
14548,5,0,20
14549,5,0,20
14550,5,0,20
14551,5,0,20
14552,5,0,20
14553,5,0,20
14554,5,0,20
14555,5,0,20
14556,5,0,20
14557,5,0,20
14558,5,0,20
14559,5,0,20
14560,5,0,20
14561,5,0,20
14562,5,0,20
14563,5,0,20
14564,5,0,20
14565,5,0,20
14566,5,0,20
14567,5,0,20
14568,5,0,20
14569,5,0,20
14570,5,0,20
14571,5,0,20
14572,5,0,20
14573,5,0,20
14574,5,0,20
14575,5,0,20
14576,5,0,20
14577,5,0,20
14578,5,0,20
14579,5,0,20
14580,5,0,20
14581,5,0,20
14582,5,0,20
14583,5,0,20
14584,5,0,20
14585,5,0,20
14586,5,0,20
14587,5,0,20
14588,5,0,20
14589,5,0,20
14590,5,0,20
14591,5,0,20
14592,5,0,20
14593,5,0,20
14594,5,0,20
14595,5,0,20
14596,5,0,20
14597,5,0,20
14598,5,0,20
14599,5,0,20
14600,5,0,20
14601,5,0,20
14602,5,0,20
14603,5,0,20
14604,5,0,20
14605,5,0,20
14606,5,0,20
14607,5,0,20
14608,5,0,20
14609,5,0,20
14610,5,0,20
14611,5,0,20
14612,5,0,20
14613,5,0,20
14614,5,0,20
14615,5,0,20
14616,5,0,20
14617,5,0,20
14618,5,0,20
14619,5,0,20
14620,5,0,20
14621,5,0,20
14622,5,0,20
14623,5,0,20
14624,5,0,20
14625,5,0,20
14626,5,0,20
14627,5,0,20
14628,5,0,20
14629,5,0,20
14630,5,0,20
14631,5,0,20
14632,5,0,20
14633,5,0,20
14634,5,0,20
14635,5,0,20
14636,5,0,20
14637,5,0,20
14638,5,0,20
14639,5,0,20
14640,5,0,20
14641,5,0,20
14642,5,0,20
14643,5,0,20
14644,5,0,20
14645,5,0,20
14646,5,0,20
14647,5,0,20
14648,5,0,20
14649,5,0,20
14650,5,0,20
14651,5,0,20
14652,5,0,20
14653,5,0,20
14654,5,0,20
14655,5,0,20
14656,5,0,20
14657,5,0,20
14658,5,0,20
14659,5,0,20
14660,5,0,20
14661,5,0,20
14662,5,0,20
14663,5,0,20
14664,5,0,20
14665,5,0,20
14666,5,0,20
14667,5,0,20
14668,5,0,20
14669,5,0,20
14670,5,0,20
14671,5,0,20
14672,5,0,20
14673,5,0,20
14674,5,0,20
14675,5,0,20
14676,5,0,20
14677,5,0,20
14678,5,0,20
14679,5,0,20
14680,5,0,20
14681,5,0,20
14682,5,0,20
14683,5,0,20
14684,5,0,20
14685,5,0,20
14686,5,0,20
14687,5,0,20
14688,5,0,20
14689,5,0,20
14690,5,0,20
14691,5,0,20
14692,5,0,20
14693,5,0,20
14694,5,0,20
14695,5,0,20
14696,5,0,20
14697,5,0,20
14698,5,0,20
14699,5,0,20
14700,5,0,20
14701,5,0,20
14702,5,0,20
14703,5,0,20
14704,5,0,20
14705,5,0,20
14706,5,0,20
14707,5,0,20
14708,5,0,20
14709,5,0,20
14710,5,0,20
14711,5,0,20
14712,5,0,20
14713,5,0,20
14714,5,0,20
14715,5,0,20
14716,5,0,20
14717,5,0,20
14718,5,0,20
14719,5,0,20
14720,5,0,20
14721,5,0,20
14722,5,0,20
14723,5,0,20
14724,5,0,20
14725,5,0,20
14726,5,0,20
14727,5,0,20
14728,5,0,20
14729,5,0,20
14730,5,0,20
14731,5,0,20
14732,5,0,20
14733,5,0,20
14734,5,0,20
14735,5,0,20
14736,5,0,20
14737,5,0,20
14738,5,0,20
14739,5,0,20
14740,5,0,20
14741,5,0,20
14742,5,0,20
14743,5,0,20
14744,5,0,20
14745,5,0,20
14746,5,0,20
14747,5,0,20
14748,5,0,20
14749,5,0,20
14750,5,0,20
14751,5,0,20
14752,5,0,20
14753,5,0,20
14754,5,0,20
14755,5,0,20
14756,5,0,20
14757,5,0,20
14758,5,0,20
14759,5,0,20
14760,5,0,20
14761,5,0,20
14762,5,0,20
14763,5,0,20
14764,5,0,20
14765,5,0,20
14766,5,0,20
14767,5,0,20
14768,5,0,20
14769,5,0,20
14770,5,0,20
14771,5,0,20
14772,5,0,20
14773,5,0,20
14774,5,0,20
14775,5,0,20
14776,5,0,20
14777,5,0,20
14778,5,0,20
14779,5,0,20
14780,5,0,20
14781,5,0,20
14782,5,0,20
14783,5,0,20
14784,5,0,20
14785,5,0,20
14786,5,0,20
14787,5,0,20
14788,5,0,20
14789,5,0,20
14790,5,0,20
14791,5,0,20
14792,5,0,20
14793,5,0,20
14794,5,0,20
14795,5,0,20
14796,5,0,20
14797,5,0,20
14798,5,0,20
14799,5,0,20
14800,5,0,20
14801,5,0,20
14802,5,0,20
14803,5,0,20
14804,5,0,20
14805,5,0,20
14806,5,0,20
14807,5,0,20
14808,5,0,20
14809,5,0,20
14810,5,0,20
14811,5,0,20
14812,5,0,20
14813,5,0,20
14814,5,0,20
14815,5,0,20
14816,5,0,20
14817,5,0,20
14818,5,0,20
14819,5,0,20
14820,5,0,20
14821,5,0,20
14822,5,0,20
14823,5,0,20
14824,5,0,20
14825,5,0,20
14826,5,0,20
14827,5,0,20
14828,5,0,20
14829,5,0,20
14830,5,0,20
14831,5,0,20
14832,5,0,20
14833,5,0,20
14834,5,0,20
14835,5,0,20
14836,5,0,20
14837,5,0,20
14838,5,0,20
14839,5,0,20
14840,5,0,20
14841,5,0,20
14842,5,0,20
14843,5,0,20
14844,5,0,20
14845,5,0,20
14846,5,0,20
14847,5,0,20
14848,5,0,20
14849,5,0,20
14850,5,0,20
14851,5,0,20
14852,5,0,20
14853,5,0,20
14854,5,0,20
14855,5,0,20
14856,5,0,20
14857,5,0,20
14858,5,0,20
14859,5,0,20
14860,5,0,20
14861,5,0,20
14862,5,0,20
14863,5,0,20
14864,5,0,20
14865,5,0,20
14866,5,0,20
14867,5,0,20
14868,5,0,20
14869,5,0,20
14870,5,0,20
14871,5,0,20
14872,5,0,20
14873,5,0,20
14874,5,0,20
14875,5,0,20
14876,5,0,20
14877,5,0,20
14878,5,0,20
14879,5,0,20
14880,5,0,20
14881,5,0,20
14882,5,0,20
14883,5,0,20
14884,5,0,20
14885,5,0,20
14886,5,0,20
14887,5,0,20
14888,5,0,20
14889,5,0,20
14890,5,0,20
14891,5,0,20
14892,5,0,20
14893,5,0,20
14894,5,0,20
14895,5,0,20
14896,5,0,20
14897,5,0,20
14898,5,0,20
14899,5,0,20
14900,5,0,20
14901,5,0,20
14902,5,0,20
14903,5,0,20
14904,5,0,20
14905,5,0,20
14906,5,0,20
14907,5,0,20
14908,5,0,20
14909,5,0,20
14910,5,0,20
14911,5,0,20
14912,5,0,20
14913,5,0,20
14914,5,0,20
14915,5,0,20
14916,5,0,20
14917,5,0,20
14918,5,0,20
14919,5,0,20
14920,5,0,20
14921,5,0,20
14922,5,0,20
14923,5,0,20
14924,5,0,20
14925,5,0,20
14926,5,0,20
14927,5,0,20
14928,5,0,20
14929,5,0,20
14930,5,0,20
14931,5,0,20
14932,5,0,20
14933,5,0,20
14934,5,0,20
14935,5,0,20
14936,5,0,20
14937,5,0,20
14938,5,0,20
14939,5,0,20
14940,5,0,20
14941,5,0,20
14942,5,0,20
14943,5,0,20
14944,5,0,20
14945,5,0,20
14946,5,0,20
14947,5,0,20
14948,5,0,20
14949,5,0,20
14950,5,0,20
14951,5,0,20
14952,5,0,20
14953,5,0,20
14954,5,0,20
14955,5,0,20
14956,5,0,20
14957,5,0,20
14958,5,0,20
14959,5,0,20
14960,5,0,20
14961,5,0,20
14962,5,0,20
14963,5,0,20
14964,5,0,20
14965,5,0,20
14966,5,0,20
14967,5,0,20
14968,5,0,20
14969,5,0,20
14970,5,0,20
14971,5,0,20
14972,5,0,20
14973,5,0,20
14974,5,0,20
14975,5,0,20
14976,5,0,20
14977,5,0,20
14978,5,0,20
14979,5,0,20
14980,5,0,20
14981,5,0,20
14982,5,0,20
14983,5,0,20
14984,5,0,20
14985,5,0,20
14986,5,0,20
14987,5,0,20
14988,5,0,20
14989,5,0,20
14990,5,0,20
14991,5,0,20
14992,5,0,20
14993,5,0,20
14994,5,0,20
14995,5,0,20
14996,5,0,20
14997,5,0,20
14998,5,0,20
14999,5,0,20
15000,5,0,20
15001,5,0,20
15002,5,0,20
15003,5,0,20
15004,5,0,20
15005,5,0,20
15006,5,0,20
15007,5,0,20
15008,5,0,20
15009,5,0,20
15010,5,0,20
15011,5,0,20
15012,5,0,20
15013,5,0,20
15014,5,0,20
15015,5,0,20
15016,5,0,20
15017,5,0,20
15018,5,0,20
15019,5,0,20
15020,5,0,20
15021,5,0,20
15022,5,0,20
15023,5,0,20
15024,5,0,20
15025,5,0,20
15026,5,0,20
15027,5,0,20
15028,5,0,20
15029,5,0,20
15030,5,0,20
15031,5,0,20
15032,5,0,20
15033,5,0,20
15034,5,0,20
15035,5,0,20
15036,5,0,20
15037,5,0,20
15038,5,0,20
15039,5,0,20
15040,5,0,20
15041,5,0,20
15042,5,0,20
15043,5,0,20
15044,5,0,20
15045,5,0,20
15046,5,0,20
15047,5,0,20
15048,5,0,20
15049,5,0,20
15050,5,0,20
15051,5,0,20
15052,5,0,20
15053,5,0,20
15054,5,0,20
15055,5,0,20
15056,5,0,20
15057,5,0,20
15058,5,0,20
15059,5,0,20
15060,5,0,20
15061,5,0,20
15062,5,0,20
15063,5,0,20
15064,5,0,20
15065,5,0,20
15066,5,0,20
15067,5,0,20
15068,5,0,20
15069,5,0,20
15070,5,0,20
15071,5,0,20
15072,5,0,20
15073,5,0,20
15074,5,0,20
15075,5,0,20
15076,5,0,20
15077,5,0,20
15078,5,0,20
15079,5,0,20
15080,5,0,20
15081,5,0,20
15082,5,0,20
15083,5,0,20
15084,5,0,20
15085,5,0,20
15086,5,0,20
15087,5,0,20
15088,5,0,20
15089,5,0,20
15090,5,0,20
15091,5,0,20
15092,5,0,20
15093,5,0,20
15094,5,0,20
15095,5,0,20
15096,5,0,20
15097,5,0,20
15098,5,0,20
15099,5,0,20
15100,5,0,20
15101,5,0,20
15102,5,0,20
15103,5,0,20
15104,5,0,20
15105,5,0,20
15106,5,0,20
15107,5,0,20
15108,5,0,20
15109,5,0,20
15110,5,0,20
15111,5,0,20
15112,5,0,20
15113,5,0,20
15114,5,0,20
15115,5,0,20
15116,5,0,20
15117,5,0,20
15118,5,0,20
15119,5,0,20
15120,5,0,20
15121,5,0,20
15122,5,0,20
15123,5,0,20
15124,5,0,20
15125,5,0,20
15126,5,0,20
15127,5,0,20
15128,5,0,20
15129,5,0,20
15130,5,0,20
15131,5,0,20
15132,5,0,20
15133,5,0,20
15134,5,0,20
15135,5,0,20
15136,5,0,20
15137,5,0,20
15138,5,0,20
15139,5,0,20
15140,5,0,20
15141,5,0,20
15142,5,0,20
15143,5,0,20
15144,5,0,20
15145,5,0,20
15146,5,0,20
15147,5,0,20
15148,5,0,20
15149,5,0,20
15150,5,0,20
15151,5,0,20
15152,5,0,20
15153,5,0,20
15154,5,0,20
15155,5,0,20
15156,5,0,20
15157,5,0,20
15158,5,0,20
15159,5,0,20
15160,5,0,20
15161,5,0,20
15162,5,0,20
15163,5,0,20
15164,5,0,20
15165,5,0,20
15166,5,0,20
15167,5,0,20
15168,5,0,20
15169,5,0,20
15170,5,0,20
15171,5,0,20
15172,5,0,20
15173,5,0,20
15174,5,0,20
15175,5,0,20
15176,5,0,20
15177,5,0,20
15178,5,0,20
15179,5,0,20
15180,5,0,20
15181,5,0,20
15182,5,0,20
15183,5,0,20
15184,5,0,20
15185,5,0,20
15186,5,0,20
15187,5,0,20
15188,5,0,20
15189,5,0,20
15190,5,0,20
15191,5,0,20
15192,5,0,20
15193,5,0,20
15194,5,0,20
15195,5,0,20
15196,5,0,20
15197,5,0,20
15198,5,0,20
15199,5,0,20
15200,5,0,20
15201,5,0,20
15202,5,0,20
15203,5,0,20
15204,5,0,20
15205,5,0,20
15206,5,0,20
15207,5,0,20
15208,5,0,20
15209,5,0,20
15210,5,0,20
15211,5,0,20
15212,5,0,20
15213,5,0,20
15214,5,0,20
15215,5,0,20
15216,5,0,20
15217,5,0,20
15218,5,0,20
15219,5,0,20
15220,5,0,20
15221,5,0,20
15222,5,0,20
15223,5,0,20
15224,5,0,20
15225,5,0,20
15226,5,0,20
15227,5,0,20
15228,5,0,20
15229,5,0,20
15230,5,0,20
15231,5,0,20
15232,5,0,20
15233,5,0,20
15234,5,0,20
15235,5,0,20
15236,5,0,20
15237,5,0,20
15238,5,0,20
15239,5,0,20
15240,5,0,20
15241,5,0,20
15242,5,0,20
15243,5,0,20
15244,5,0,20
15245,5,0,20
15246,5,0,20
15247,5,0,20
15248,5,0,20
15249,5,0,20
15250,5,0,20
15251,5,0,20
15252,5,0,20
15253,5,0,20
15254,5,0,20
15255,5,0,20
15256,5,0,20
15257,5,0,20
15258,5,0,20
15259,5,0,20
15260,5,0,20
15261,5,0,20
15262,5,0,20
15263,5,0,20
15264,5,0,20
15265,5,0,20
15266,5,0,20
15267,5,0,20
15268,5,0,20
15269,5,0,20
15270,5,0,20
15271,5,0,20
15272,5,0,20
15273,5,0,20
15274,5,0,20
15275,5,0,20
15276,5,0,20
15277,5,0,20
15278,5,0,20
15279,5,0,20
15280,5,0,20
15281,5,0,20
15282,5,0,20
15283,5,0,20
15284,5,0,20
15285,5,0,20
15286,5,0,20
15287,5,0,20
15288,5,0,20
15289,5,0,20
15290,5,0,20
15291,5,0,20
15292,5,0,20
15293,5,0,20
15294,5,0,20
15295,5,0,20
15296,5,0,20
15297,5,0,20
15298,5,0,20
15299,5,0,20
15300,5,0,20
15301,5,0,20
15302,5,0,20
15303,5,0,20
15304,5,0,20
15305,5,0,20
15306,5,0,20
15307,5,0,20
15308,5,0,20
15309,5,0,20
15310,5,0,20
15311,5,0,20
15312,5,0,20
15313,5,0,20
15314,5,0,20
15315,5,0,20
15316,5,0,20
15317,5,0,20
15318,5,0,20
15319,5,0,20
15320,5,0,20
15321,5,0,20
15322,5,0,20
15323,5,0,20
15324,5,0,20
15325,5,0,20
15326,5,0,20
15327,5,0,20
15328,5,0,20
15329,5,0,20
15330,5,0,20
15331,5,0,20
15332,5,0,20
15333,5,0,20
15334,5,0,20
15335,5,0,20
15336,5,0,20
15337,5,0,20
15338,5,0,20
15339,5,0,20
15340,5,0,20
15341,5,0,20
15342,5,0,20
15343,5,0,20
15344,5,0,20
15345,5,0,20
15346,5,0,20
15347,5,0,20
15348,5,0,20
15349,5,0,20
15350,5,0,20
15351,5,0,20
15352,5,0,20
15353,5,0,20
15354,5,0,20
15355,5,0,20
15356,5,0,20
15357,5,0,20
15358,5,0,20
15359,5,0,20
15360,5,0,20
15361,5,0,20
15362,5,0,20
15363,5,0,20
15364,5,0,20
15365,5,0,20
15366,5,0,20
15367,5,0,20
15368,5,0,20
15369,5,0,20
15370,5,0,20
15371,5,0,20
15372,5,0,20
15373,5,0,20
15374,5,0,20
15375,5,0,20
15376,5,0,20
15377,5,0,20
15378,5,0,20
15379,5,0,20
15380,5,0,20
15381,5,0,20
15382,5,0,20
15383,5,0,20
15384,5,0,20
15385,5,0,20
15386,5,0,20
15387,5,0,20
15388,5,0,20
15389,5,0,20
15390,5,0,20
15391,5,0,20
15392,5,0,20
15393,5,0,20
15394,5,0,20
15395,5,0,20
15396,5,0,20
15397,5,0,20
15398,5,0,20
15399,5,0,20
15400,5,0,20
15401,5,0,20
15402,5,0,20
15403,5,0,20
15404,5,0,20
15405,5,0,20
15406,5,0,20
15407,5,0,20
15408,5,0,20
15409,5,0,20
15410,5,0,20
15411,5,0,20
15412,5,0,20
15413,5,0,20
15414,5,0,20
15415,5,0,20
15416,5,0,20
15417,5,0,20
15418,5,0,20
15419,5,0,20
15420,5,0,20
15421,5,0,20
15422,5,0,20
15423,5,0,20
15424,5,0,20
15425,5,0,20
15426,5,0,20
15427,5,0,20
15428,5,0,20
15429,5,0,20
15430,5,0,20
15431,5,0,20
15432,5,0,20
15433,5,0,20
15434,5,0,20
15435,5,0,20
15436,5,0,20
15437,5,0,20
15438,5,0,20
15439,5,0,20
15440,5,0,20
15441,5,0,20
15442,5,0,20
15443,5,0,20
15444,5,0,20
15445,5,0,20
15446,5,0,20
15447,5,0,20
15448,5,0,20
15449,5,0,20
15450,5,0,20
15451,5,0,20
15452,5,0,20
15453,5,0,20
15454,5,0,20
15455,5,0,20
15456,5,0,20
15457,5,0,20
15458,5,0,20
15459,5,0,20
15460,5,0,20
15461,5,0,20
15462,5,0,20
15463,5,0,20
15464,5,0,20
15465,5,0,20
15466,5,0,20
15467,5,0,20
15468,5,0,20
15469,5,0,20
15470,5,0,20
15471,5,0,20
15472,5,0,20
15473,5,0,20
15474,5,0,20
15475,5,0,20
15476,5,0,20
15477,5,0,20
15478,5,0,20
15479,5,0,20
15480,5,0,20
15481,5,0,20
15482,5,0,20
15483,5,0,20
15484,5,0,20
15485,5,0,20
15486,5,0,20
15487,5,0,20
15488,5,0,20
15489,5,0,20
15490,5,0,20
15491,5,0,20
15492,5,0,20
15493,5,0,20
15494,5,0,20
15495,5,0,20
15496,5,0,20
15497,5,0,20
15498,5,0,20
15499,5,0,20
15500,5,0,20
15501,5,0,20
15502,5,0,20
15503,5,0,20
15504,5,0,20
15505,5,0,20
15506,5,0,20
15507,5,0,20
15508,5,0,20
15509,5,0,20
15510,5,0,20
15511,5,0,20
15512,5,0,20
15513,5,0,20
15514,5,0,20
15515,5,0,20
15516,5,0,20
15517,5,0,20
15518,5,0,20
15519,5,0,20
15520,5,0,20
15521,5,0,20
15522,5,0,20
15523,5,0,20
15524,5,0,20
15525,5,0,20
15526,5,0,20
15527,5,0,20
15528,5,0,20
15529,5,0,20
15530,5,0,20
15531,5,0,20
15532,5,0,20
15533,5,0,20
15534,5,0,20
15535,5,0,20
15536,5,0,20
15537,5,0,20
15538,5,0,20
15539,5,0,20
15540,5,0,20
15541,5,0,20
15542,5,0,20
15543,5,0,20
15544,5,0,20
15545,5,0,20
15546,5,0,20
15547,5,0,20
15548,5,0,20
15549,5,0,20
15550,5,0,20
15551,5,0,20
15552,5,0,20
15553,5,0,20
15554,5,0,20
15555,5,0,20
15556,5,0,20
15557,5,0,20
15558,5,0,20
15559,5,0,20
15560,5,0,20
15561,5,0,20
15562,5,0,20
15563,5,0,20
15564,5,0,20
15565,5,0,20
15566,5,0,20
15567,5,0,20
15568,5,0,20
15569,5,0,20
15570,5,0,20
15571,5,0,20
15572,5,0,20
15573,5,0,20
15574,5,0,20
15575,5,0,20
15576,5,0,20
15577,5,0,20
15578,5,0,20
15579,5,0,20
15580,5,0,20
15581,5,0,20
15582,5,0,20
15583,5,0,20
15584,5,0,20
15585,5,0,20
15586,5,0,20
15587,5,0,20
15588,5,0,20
15589,5,0,20
15590,5,0,20
15591,5,0,20
15592,5,0,20
15593,5,0,20
15594,5,0,20
15595,5,0,20
15596,5,0,20
15597,5,0,20
15598,5,0,20
15599,5,0,20
15600,5,0,20
15601,5,0,20
15602,5,0,20
15603,5,0,20
15604,5,0,20
15605,5,0,20
15606,5,0,20
15607,5,0,20
15608,5,0,20
15609,5,0,20
15610,5,0,20
15611,5,0,20
15612,5,0,20
15613,5,0,20
15614,5,0,20
15615,5,0,20
15616,5,0,20
15617,5,0,20
15618,5,0,20
15619,5,0,20
15620,5,0,20
15621,5,0,20
15622,5,0,20
15623,5,0,20
15624,5,0,20
15625,5,0,20
15626,5,0,20
15627,5,0,20
15628,5,0,20
15629,5,0,20
15630,5,0,20
15631,5,0,20
15632,5,0,20
15633,5,0,20
15634,5,0,20
15635,5,0,20
15636,5,0,20
15637,5,0,20
15638,5,0,20
15639,5,0,20
15640,5,0,20
15641,5,0,20
15642,5,0,20
15643,5,0,20
15644,5,0,20
15645,5,0,20
15646,5,0,20
15647,5,0,20
15648,5,0,20
15649,5,0,20
15650,5,0,20
15651,5,0,20
15652,5,0,20
15653,5,0,20
15654,5,0,20
15655,5,0,20
15656,5,0,20
15657,5,0,20
15658,5,0,20
15659,5,0,20
15660,5,0,20
15661,5,0,20
15662,5,0,20
15663,5,0,20
15664,5,0,20
15665,5,0,20
15666,5,0,20
15667,5,0,20
15668,5,0,20
15669,5,0,20
15670,5,0,20
15671,5,0,20
15672,5,0,20
15673,5,0,20
15674,5,0,20
15675,5,0,20
15676,5,0,20
15677,5,0,20
15678,5,0,20
15679,5,0,20
15680,5,0,20
15681,5,0,20
15682,5,0,20
15683,5,0,20
15684,5,0,20
15685,5,0,20
15686,5,0,20
15687,5,0,20
15688,5,0,20
15689,5,0,20
15690,5,0,20
15691,5,0,20
15692,5,0,20
15693,5,0,20
15694,5,0,20
15695,5,0,20
15696,5,0,20
15697,5,0,20
15698,5,0,20
15699,5,0,20
15700,5,0,20
15701,5,0,20
15702,5,0,20
15703,5,0,20
15704,5,0,20
15705,5,0,20
15706,5,0,20
15707,5,0,20
15708,5,0,20
15709,5,0,20
15710,5,0,20
15711,5,0,20
15712,5,0,20
15713,5,0,20
15714,5,0,20
15715,5,0,20
15716,5,0,20
15717,5,0,20
15718,5,0,20
15719,5,0,20
15720,5,0,20
15721,5,0,20
15722,5,0,20
15723,5,0,20
15724,5,0,20
15725,5,0,20
15726,5,0,20
15727,5,0,20
15728,5,0,20
15729,5,0,20
15730,5,0,20
15731,5,0,20
15732,5,0,20
15733,5,0,20
15734,5,0,20
15735,5,0,20
15736,5,0,20
15737,5,0,20
15738,5,0,20
15739,5,0,20
15740,5,0,20
15741,5,0,20
15742,5,0,20
15743,5,0,20
15744,5,0,20
15745,5,0,20
15746,5,0,20
15747,5,0,20
15748,5,0,20
15749,5,0,20
15750,5,0,20
15751,5,0,20
15752,5,0,20
15753,5,0,20
15754,5,0,20
15755,5,0,20
15756,5,0,20
15757,5,0,20
15758,5,0,20
15759,5,0,20
15760,5,0,20
15761,5,0,20
15762,5,0,20
15763,5,0,20
15764,5,0,20
15765,5,0,20
15766,5,0,20
15767,5,0,20
15768,5,0,20
15769,5,0,20
15770,5,0,20
15771,5,0,20
15772,5,0,20
15773,5,0,20
15774,5,0,20
15775,5,0,20
15776,5,0,20
15777,5,0,20
15778,5,0,20
15779,5,0,20
15780,5,0,20
15781,5,0,20
15782,5,0,20
15783,5,0,20
15784,5,0,20
15785,5,0,20
15786,5,0,20
15787,5,0,20
15788,5,0,20
15789,5,0,20
15790,5,0,20
15791,5,0,20
15792,5,0,20
15793,5,0,20
15794,5,0,20
15795,5,0,20
15796,5,0,20
15797,5,0,20
15798,5,0,20
15799,5,0,20
15800,5,0,20
15801,5,0,20
15802,5,0,20
15803,5,0,20
15804,5,0,20
15805,5,0,20
15806,5,0,20
15807,5,0,20
15808,5,0,20
15809,5,0,20
15810,5,0,20
15811,5,0,20
15812,5,0,20
15813,5,0,20
15814,5,0,20
15815,5,0,20
15816,5,0,20
15817,5,0,20
15818,5,0,20
15819,5,0,20
15820,5,0,20
15821,5,0,20
15822,5,0,20
15823,5,0,20
15824,5,0,20
15825,5,0,20
15826,5,0,20
15827,5,0,20
15828,5,0,20
15829,5,0,20
15830,5,0,20
15831,5,0,20
15832,5,0,20
15833,5,0,20
15834,5,0,20
15835,5,0,20
15836,5,0,20
15837,5,0,20
15838,5,0,20
15839,5,0,20
15840,5,0,20
15841,5,0,20
15842,5,0,20
15843,5,0,20
15844,5,0,20
15845,5,0,20
15846,5,0,20
15847,5,0,20
15848,5,0,20
15849,5,0,20
15850,5,0,20
15851,5,0,20
15852,5,0,20
15853,5,0,20
15854,5,0,20
15855,5,0,20
15856,5,0,20
15857,5,0,20
15858,5,0,20
15859,5,0,20
15860,5,0,20
15861,5,0,20
15862,5,0,20
15863,5,0,20
15864,5,0,20
15865,5,0,20
15866,5,0,20
15867,5,0,20
15868,5,0,20
15869,5,0,20
15870,5,0,20
15871,5,0,20
15872,5,0,20
15873,5,0,20
15874,5,0,20
15875,5,0,20
15876,5,0,20
15877,5,0,20
15878,5,0,20
15879,5,0,20
15880,5,0,20
15881,5,0,20
15882,5,0,20
15883,5,0,20
15884,5,0,20
15885,5,0,20
15886,5,0,20
15887,5,0,20
15888,5,0,20
15889,5,0,20
15890,5,0,20
15891,5,0,20
15892,5,0,20
15893,5,0,20
15894,5,0,20
15895,5,0,20
15896,5,0,20
15897,5,0,20
15898,5,0,20
15899,5,0,20
15900,5,0,20
15901,5,0,20
15902,5,0,20
15903,5,0,20
15904,5,0,20
15905,5,0,20
15906,5,0,20
15907,5,0,20
15908,5,0,20
15909,5,0,20
15910,5,0,20
15911,5,0,20
15912,5,0,20
15913,5,0,20
15914,5,0,20
15915,5,0,20
15916,5,0,20
15917,5,0,20
15918,5,0,20
15919,5,0,20
15920,5,0,20
15921,5,0,20
15922,5,0,20
15923,5,0,20
15924,5,0,20
15925,5,0,20
15926,5,0,20
15927,5,0,20
15928,5,0,20
15929,5,0,20
15930,5,0,20
15931,5,0,20
15932,5,0,20
15933,5,0,20
15934,5,0,20
15935,5,0,20
15936,5,0,20
15937,5,0,20
15938,5,0,20
15939,5,0,20
15940,5,0,20
15941,5,0,20
15942,5,0,20
